date,week_number,state,district,class,boys_enrolled,girls_enrolled,teacher_present,mdm_served,data_source
2026-04-04,3,Madhya Pradesh,JABALPUR,3,32,29,1,1,demo_generated
2026-04-04,3,Madhya Pradesh,JABALPUR,4,41,35,1,1,demo_generated
2026-04-04,3,Madhya Pradesh,JABALPUR,5,32,26,1,1,demo_generated
2026-04-04,3,Madhya Pradesh,JABALPUR,6,58,43,1,1,demo_generated
2026-04-04,3,Madhya Pradesh,JABALPUR,7,38,36,1,0,demo_generated
2026-04-04,3,Madhya Pradesh,JABALPUR,8,33,34,1,1,demo_generated
2026-04-04,3,Madhya Pradesh,UJJAIN,1,33,24,1,1,demo_generated
2026-04-04,3,Madhya Pradesh,UJJAIN,2,37,29,1,0,demo_generated
2026-04-04,3,Madhya Pradesh,UJJAIN,3,38,37,1,1,demo_generated
2026-04-04,3,Madhya Pradesh,UJJAIN,4,38,23,1,1,demo_generated
2026-04-04,3,Madhya Pradesh,UJJAIN,5,31,29,1,1,demo_generated
2026-04-04,3,Madhya Pradesh,UJJAIN,6,42,40,1,1,demo_generated
2026-04-04,3,Madhya Pradesh,UJJAIN,7,29,20,1,1,demo_generated
2026-04-04,3,Madhya Pradesh,UJJAIN,8,54,35,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,LUCKNOW,1,23,22,1,0,demo_generated
2026-04-11,4,Uttar Pradesh,LUCKNOW,2,43,44,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,LUCKNOW,3,49,30,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,LUCKNOW,4,13,28,0,1,demo_generated
2026-04-11,4,Uttar Pradesh,LUCKNOW,5,26,28,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,LUCKNOW,6,27,24,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,LUCKNOW,7,41,25,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,LUCKNOW,8,32,27,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,VARANASI,1,55,18,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,VARANASI,2,37,41,1,0,demo_generated
2026-04-11,4,Uttar Pradesh,VARANASI,3,34,37,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,VARANASI,4,24,26,1,0,demo_generated
2026-04-11,4,Uttar Pradesh,VARANASI,5,28,27,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,VARANASI,6,34,28,1,0,demo_generated
2026-04-11,4,Uttar Pradesh,VARANASI,7,41,9,0,1,demo_generated
2026-04-11,4,Uttar Pradesh,VARANASI,8,30,29,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,AGRA,1,19,32,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,AGRA,2,30,26,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,AGRA,3,42,37,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,AGRA,4,40,18,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,AGRA,5,39,33,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,AGRA,6,38,39,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,AGRA,7,35,38,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,AGRA,8,46,33,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,KANPUR,1,37,31,0,1,demo_generated
2026-04-11,4,Uttar Pradesh,KANPUR,2,48,36,0,1,demo_generated
2026-04-11,4,Uttar Pradesh,KANPUR,3,26,30,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,KANPUR,4,28,22,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,KANPUR,5,32,16,0,1,demo_generated
2026-04-11,4,Uttar Pradesh,KANPUR,6,27,39,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,KANPUR,7,29,34,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,KANPUR,8,36,31,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,ALLAHABAD,1,39,20,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,ALLAHABAD,2,41,17,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,ALLAHABAD,3,29,32,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,ALLAHABAD,4,26,12,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,ALLAHABAD,5,37,14,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,ALLAHABAD,6,40,25,0,1,demo_generated
2026-04-11,4,Uttar Pradesh,ALLAHABAD,7,37,29,1,1,demo_generated
2026-04-11,4,Uttar Pradesh,ALLAHABAD,8,41,32,1,0,demo_generated
2026-04-11,4,Bihar,PATNA,1,26,25,1,1,demo_generated
2026-04-11,4,Bihar,PATNA,2,37,38,1,1,demo_generated
2026-04-11,4,Bihar,PATNA,3,39,37,1,1,demo_generated
2026-04-11,4,Bihar,PATNA,4,38,36,1,1,demo_generated
2026-04-11,4,Bihar,PATNA,5,36,36,1,0,demo_generated
2026-04-11,4,Bihar,PATNA,6,32,40,1,1,demo_generated
2026-04-11,4,Bihar,PATNA,7,38,16,0,0,demo_generated
2026-04-11,4,Bihar,PATNA,8,37,11,1,0,demo_generated
2026-04-11,4,Bihar,GAYA,1,40,34,1,1,demo_generated
2026-04-11,4,Bihar,GAYA,2,50,23,1,1,demo_generated
2026-04-11,4,Bihar,GAYA,3,50,28,1,1,demo_generated
2026-04-11,4,Bihar,GAYA,4,29,23,1,1,demo_generated
2026-04-11,4,Bihar,GAYA,5,39,21,1,1,demo_generated
2026-04-11,4,Bihar,GAYA,6,32,30,1,1,demo_generated
2026-04-11,4,Bihar,GAYA,7,47,34,1,1,demo_generated
2026-04-11,4,Bihar,GAYA,8,35,32,1,1,demo_generated
2026-04-11,4,Bihar,MUZAFFARPUR,1,36,18,1,0,demo_generated
2026-04-11,4,Bihar,MUZAFFARPUR,2,49,40,1,1,demo_generated
2026-04-11,4,Bihar,MUZAFFARPUR,3,34,23,1,1,demo_generated
2026-04-11,4,Bihar,MUZAFFARPUR,4,25,32,1,0,demo_generated
2026-04-11,4,Bihar,MUZAFFARPUR,5,40,21,1,1,demo_generated
2026-04-11,4,Bihar,MUZAFFARPUR,6,37,34,0,1,demo_generated
2026-04-11,4,Bihar,MUZAFFARPUR,7,30,26,0,1,demo_generated
2026-04-11,4,Bihar,MUZAFFARPUR,8,33,22,1,1,demo_generated
2026-04-11,4,Bihar,BHAGALPUR,1,33,15,1,1,demo_generated
2026-04-11,4,Bihar,BHAGALPUR,2,32,25,0,1,demo_generated
2026-04-11,4,Bihar,BHAGALPUR,3,34,31,1,1,demo_generated
2026-04-11,4,Bihar,BHAGALPUR,4,25,19,1,1,demo_generated
2026-04-11,4,Bihar,BHAGALPUR,5,28,17,1,1,demo_generated
2026-04-11,4,Bihar,BHAGALPUR,6,39,22,1,1,demo_generated
2026-04-11,4,Bihar,BHAGALPUR,7,34,21,1,1,demo_generated
2026-04-11,4,Bihar,BHAGALPUR,8,32,29,1,1,demo_generated
2026-04-11,4,Bihar,DARBHANGA,1,37,19,1,1,demo_generated
2026-04-11,4,Bihar,DARBHANGA,2,34,21,1,0,demo_generated
2026-04-11,4,Bihar,DARBHANGA,3,34,22,1,1,demo_generated
2026-04-11,4,Bihar,DARBHANGA,4,49,34,1,0,demo_generated
2026-04-11,4,Bihar,DARBHANGA,5,38,12,1,0,demo_generated
2026-04-11,4,Bihar,DARBHANGA,6,32,34,1,1,demo_generated
2026-04-11,4,Bihar,DARBHANGA,7,34,41,1,0,demo_generated
2026-04-11,4,Bihar,DARBHANGA,8,42,24,1,1,demo_generated
2026-04-11,4,Rajasthan,JAIPUR,1,47,29,1,1,demo_generated
2026-04-11,4,Rajasthan,JAIPUR,2,50,46,1,1,demo_generated
2026-04-11,4,Rajasthan,JAIPUR,3,37,18,1,1,demo_generated
2026-04-11,4,Rajasthan,JAIPUR,4,36,22,1,1,demo_generated
2026-04-11,4,Rajasthan,JAIPUR,5,30,27,1,1,demo_generated
2026-04-11,4,Rajasthan,JAIPUR,6,26,33,1,1,demo_generated
2026-04-11,4,Rajasthan,JAIPUR,7,29,29,1,0,demo_generated
2026-04-11,4,Rajasthan,JAIPUR,8,30,36,1,1,demo_generated
2026-04-11,4,Rajasthan,JODHPUR,1,38,29,1,1,demo_generated
2026-04-11,4,Rajasthan,JODHPUR,2,39,43,1,1,demo_generated
2026-04-11,4,Rajasthan,JODHPUR,3,18,26,1,1,demo_generated
2026-04-11,4,Rajasthan,JODHPUR,4,27,25,1,0,demo_generated
2026-04-11,4,Rajasthan,JODHPUR,5,17,12,1,1,demo_generated
2026-04-11,4,Rajasthan,JODHPUR,6,13,27,1,0,demo_generated
2026-04-11,4,Rajasthan,JODHPUR,7,30,44,1,1,demo_generated
2026-04-11,4,Rajasthan,JODHPUR,8,36,12,1,0,demo_generated
2026-04-11,4,Rajasthan,UDAIPUR,1,39,67,1,1,demo_generated
2026-04-11,4,Rajasthan,UDAIPUR,2,18,47,1,1,demo_generated
2026-04-11,4,Rajasthan,UDAIPUR,3,34,28,1,1,demo_generated
2026-04-11,4,Rajasthan,UDAIPUR,4,30,34,1,1,demo_generated
2026-04-11,4,Rajasthan,UDAIPUR,5,31,21,1,1,demo_generated
2026-04-11,4,Rajasthan,UDAIPUR,6,30,35,1,1,demo_generated
2026-04-11,4,Rajasthan,UDAIPUR,7,40,48,0,1,demo_generated
2026-04-11,4,Rajasthan,UDAIPUR,8,35,43,1,1,demo_generated
2026-04-11,4,Rajasthan,AJMER,1,33,31,0,1,demo_generated
2026-04-11,4,Rajasthan,AJMER,2,34,33,1,1,demo_generated
2026-04-11,4,Rajasthan,AJMER,3,41,27,0,0,demo_generated
2026-04-11,4,Rajasthan,AJMER,4,27,40,1,0,demo_generated
2026-04-11,4,Rajasthan,AJMER,5,42,45,0,1,demo_generated
2026-04-11,4,Rajasthan,AJMER,6,30,29,1,1,demo_generated
2026-04-11,4,Rajasthan,AJMER,7,42,27,0,1,demo_generated
2026-04-11,4,Rajasthan,AJMER,8,40,30,1,1,demo_generated
2026-04-11,4,Rajasthan,KOTA,1,37,21,1,0,demo_generated
2026-04-11,4,Rajasthan,KOTA,2,35,5,1,1,demo_generated
2026-04-11,4,Rajasthan,KOTA,3,44,38,1,1,demo_generated
2026-04-11,4,Rajasthan,KOTA,4,27,47,1,0,demo_generated
2026-04-11,4,Rajasthan,KOTA,5,44,22,1,1,demo_generated
2026-04-11,4,Rajasthan,KOTA,6,30,22,1,0,demo_generated
2026-04-11,4,Rajasthan,KOTA,7,37,26,1,1,demo_generated
2026-04-11,4,Rajasthan,KOTA,8,19,31,1,1,demo_generated
2026-04-11,4,Maharashtra,PUNE,1,42,32,1,1,demo_generated
2026-04-11,4,Maharashtra,PUNE,2,39,33,1,1,demo_generated
2026-04-11,4,Maharashtra,PUNE,3,40,34,1,1,demo_generated
2026-04-11,4,Maharashtra,PUNE,4,34,32,1,1,demo_generated
2026-04-11,4,Maharashtra,PUNE,5,47,37,1,1,demo_generated
2026-04-11,4,Maharashtra,PUNE,6,27,32,1,1,demo_generated
2026-04-11,4,Maharashtra,PUNE,7,37,30,1,0,demo_generated
2026-04-11,4,Maharashtra,PUNE,8,19,24,1,1,demo_generated
2026-04-11,4,Maharashtra,NASHIK,1,31,48,1,1,demo_generated
2026-04-11,4,Maharashtra,NASHIK,2,38,18,1,0,demo_generated
2026-04-11,4,Maharashtra,NASHIK,3,34,43,1,1,demo_generated
2026-04-11,4,Maharashtra,NASHIK,4,30,41,1,1,demo_generated
2026-04-11,4,Maharashtra,NASHIK,5,22,6,1,1,demo_generated
2026-04-11,4,Maharashtra,NASHIK,6,44,27,1,1,demo_generated
2026-04-11,4,Maharashtra,NASHIK,7,20,28,0,1,demo_generated
2026-04-11,4,Maharashtra,NASHIK,8,36,36,1,1,demo_generated
2026-04-11,4,Maharashtra,AURANGABAD,1,15,26,1,1,demo_generated
2026-04-11,4,Maharashtra,AURANGABAD,2,35,36,1,1,demo_generated
2026-04-11,4,Maharashtra,AURANGABAD,3,27,30,1,0,demo_generated
2026-04-11,4,Maharashtra,AURANGABAD,4,30,34,1,1,demo_generated
2026-04-11,4,Maharashtra,AURANGABAD,5,44,28,1,1,demo_generated
2026-04-11,4,Maharashtra,AURANGABAD,6,24,25,1,1,demo_generated
2026-04-11,4,Maharashtra,AURANGABAD,7,48,24,1,1,demo_generated
2026-04-11,4,Maharashtra,AURANGABAD,8,25,28,1,0,demo_generated
2026-04-11,4,Maharashtra,NAGPUR,1,34,27,1,0,demo_generated
2026-04-11,4,Maharashtra,NAGPUR,2,22,34,1,1,demo_generated
2026-04-11,4,Maharashtra,NAGPUR,3,36,38,1,1,demo_generated
2026-04-11,4,Maharashtra,NAGPUR,4,36,46,1,1,demo_generated
2026-04-11,4,Maharashtra,NAGPUR,5,41,36,1,0,demo_generated
2026-04-11,4,Maharashtra,NAGPUR,6,44,33,1,1,demo_generated
2026-04-11,4,Maharashtra,NAGPUR,7,33,34,1,1,demo_generated
2026-04-11,4,Maharashtra,NAGPUR,8,19,33,1,1,demo_generated
2026-04-11,4,Maharashtra,SOLAPUR,1,34,35,1,1,demo_generated
2026-04-11,4,Maharashtra,SOLAPUR,2,43,37,0,1,demo_generated
2026-04-11,4,Maharashtra,SOLAPUR,3,29,39,0,1,demo_generated
2026-04-11,4,Maharashtra,SOLAPUR,4,48,41,1,1,demo_generated
2026-04-11,4,Maharashtra,SOLAPUR,5,24,37,1,1,demo_generated
2026-04-11,4,Maharashtra,SOLAPUR,6,25,29,1,1,demo_generated
2026-04-11,4,Maharashtra,SOLAPUR,7,38,34,1,1,demo_generated
2026-04-11,4,Maharashtra,SOLAPUR,8,43,46,1,1,demo_generated
2026-04-11,4,Gujarat,AHMEDABAD,1,38,28,0,1,demo_generated
2026-04-11,4,Gujarat,AHMEDABAD,2,19,43,1,1,demo_generated
2026-04-11,4,Gujarat,AHMEDABAD,3,34,31,1,1,demo_generated
2026-04-11,4,Gujarat,AHMEDABAD,4,35,35,1,1,demo_generated
2026-04-11,4,Gujarat,AHMEDABAD,5,38,29,1,1,demo_generated
2026-04-11,4,Gujarat,AHMEDABAD,6,34,26,1,1,demo_generated
2026-04-11,4,Gujarat,AHMEDABAD,7,29,25,1,0,demo_generated
2026-04-11,4,Gujarat,AHMEDABAD,8,34,23,1,0,demo_generated
2026-04-11,4,Gujarat,SURAT,1,11,28,1,1,demo_generated
2026-04-11,4,Gujarat,SURAT,2,25,32,1,1,demo_generated
2026-04-11,4,Gujarat,SURAT,3,30,36,1,1,demo_generated
2026-04-11,4,Gujarat,SURAT,4,25,16,1,1,demo_generated
2026-04-11,4,Gujarat,SURAT,5,34,28,1,1,demo_generated
2026-04-11,4,Gujarat,SURAT,6,24,38,0,0,demo_generated
2026-04-11,4,Gujarat,SURAT,7,26,25,1,1,demo_generated
2026-04-11,4,Gujarat,SURAT,8,42,36,1,0,demo_generated
2026-04-11,4,Gujarat,VADODARA,1,26,29,1,1,demo_generated
2026-04-11,4,Gujarat,VADODARA,2,25,40,1,0,demo_generated
2026-04-11,4,Gujarat,VADODARA,3,42,48,1,1,demo_generated
2026-04-11,4,Gujarat,VADODARA,4,53,26,1,1,demo_generated
2026-04-11,4,Gujarat,VADODARA,5,40,15,1,1,demo_generated
2026-04-11,4,Gujarat,VADODARA,6,36,35,1,1,demo_generated
2026-04-11,4,Gujarat,VADODARA,7,27,25,1,1,demo_generated
2026-04-11,4,Gujarat,VADODARA,8,42,36,1,1,demo_generated
2026-04-11,4,Gujarat,RAJKOT,1,48,45,1,1,demo_generated
2026-04-11,4,Gujarat,RAJKOT,2,21,27,1,1,demo_generated
2026-04-11,4,Gujarat,RAJKOT,3,26,38,1,1,demo_generated
2026-04-11,4,Gujarat,RAJKOT,4,37,23,1,1,demo_generated
2026-04-11,4,Gujarat,RAJKOT,5,28,43,1,0,demo_generated
2026-04-11,4,Gujarat,RAJKOT,6,31,13,1,1,demo_generated
2026-04-11,4,Gujarat,RAJKOT,7,26,49,1,1,demo_generated
2026-04-11,4,Gujarat,RAJKOT,8,43,20,0,1,demo_generated
2026-04-11,4,Gujarat,GANDHINAGAR,1,36,40,1,1,demo_generated
2026-04-11,4,Gujarat,GANDHINAGAR,2,21,41,0,1,demo_generated
2026-04-11,4,Gujarat,GANDHINAGAR,3,38,25,1,1,demo_generated
2026-04-11,4,Gujarat,GANDHINAGAR,4,39,34,1,1,demo_generated
2026-04-11,4,Gujarat,GANDHINAGAR,5,37,33,1,1,demo_generated
2026-04-11,4,Gujarat,GANDHINAGAR,6,27,25,1,1,demo_generated
2026-04-11,4,Gujarat,GANDHINAGAR,7,33,32,1,1,demo_generated
2026-04-11,4,Gujarat,GANDHINAGAR,8,40,49,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,BHOPAL,1,36,37,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,BHOPAL,2,42,38,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,BHOPAL,3,27,44,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,BHOPAL,4,44,33,0,1,demo_generated
2026-04-11,4,Madhya Pradesh,BHOPAL,5,28,32,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,BHOPAL,6,22,45,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,BHOPAL,7,29,29,1,0,demo_generated
2026-04-11,4,Madhya Pradesh,BHOPAL,8,46,9,0,0,demo_generated
2026-04-11,4,Madhya Pradesh,INDORE,1,45,35,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,INDORE,2,48,23,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,INDORE,3,37,23,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,INDORE,4,43,41,1,0,demo_generated
2026-04-11,4,Madhya Pradesh,INDORE,5,49,31,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,INDORE,6,51,22,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,INDORE,7,34,23,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,INDORE,8,36,23,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,GWALIOR,1,43,36,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,GWALIOR,2,26,39,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,GWALIOR,3,47,37,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,GWALIOR,4,24,30,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,GWALIOR,5,40,29,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,GWALIOR,6,26,43,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,GWALIOR,7,32,46,1,0,demo_generated
2026-04-11,4,Madhya Pradesh,GWALIOR,8,30,28,1,0,demo_generated
2026-04-11,4,Madhya Pradesh,JABALPUR,1,30,30,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,JABALPUR,2,38,23,0,1,demo_generated
2026-04-11,4,Madhya Pradesh,JABALPUR,3,25,16,1,0,demo_generated
2026-04-11,4,Madhya Pradesh,JABALPUR,4,20,19,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,JABALPUR,5,30,33,1,0,demo_generated
2026-04-11,4,Madhya Pradesh,JABALPUR,6,38,33,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,JABALPUR,7,46,48,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,JABALPUR,8,32,23,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,UJJAIN,1,52,42,0,1,demo_generated
2026-04-11,4,Madhya Pradesh,UJJAIN,2,43,26,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,UJJAIN,3,41,33,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,UJJAIN,4,34,31,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,UJJAIN,5,39,45,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,UJJAIN,6,53,28,1,1,demo_generated
2026-04-11,4,Madhya Pradesh,UJJAIN,7,36,31,1,0,demo_generated
2026-04-11,4,Madhya Pradesh,UJJAIN,8,38,9,1,0,demo_generated
2026-04-18,5,Uttar Pradesh,LUCKNOW,1,33,44,1,0,demo_generated
2026-04-18,5,Uttar Pradesh,LUCKNOW,2,29,24,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,LUCKNOW,3,30,26,1,0,demo_generated
2026-04-18,5,Uttar Pradesh,LUCKNOW,4,24,23,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,LUCKNOW,5,38,30,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,LUCKNOW,6,37,38,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,LUCKNOW,7,38,38,1,0,demo_generated
2026-04-18,5,Uttar Pradesh,LUCKNOW,8,53,35,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,VARANASI,1,24,29,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,VARANASI,2,36,40,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,VARANASI,3,34,21,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,VARANASI,4,31,17,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,VARANASI,5,11,44,1,0,demo_generated
2026-04-18,5,Uttar Pradesh,VARANASI,6,35,18,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,VARANASI,7,48,43,0,1,demo_generated
2026-04-18,5,Uttar Pradesh,VARANASI,8,36,16,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,AGRA,1,31,26,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,AGRA,2,35,19,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,AGRA,3,42,11,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,AGRA,4,44,38,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,AGRA,5,32,27,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,AGRA,6,47,32,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,AGRA,7,32,26,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,AGRA,8,39,43,1,0,demo_generated
2026-04-18,5,Uttar Pradesh,KANPUR,1,33,24,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,KANPUR,2,35,28,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,KANPUR,3,37,27,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,KANPUR,4,44,21,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,KANPUR,5,38,31,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,KANPUR,6,28,30,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,KANPUR,7,39,7,0,1,demo_generated
2026-04-18,5,Uttar Pradesh,KANPUR,8,27,40,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,ALLAHABAD,1,30,18,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,ALLAHABAD,2,20,19,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,ALLAHABAD,3,34,17,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,ALLAHABAD,4,40,21,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,ALLAHABAD,5,37,39,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,ALLAHABAD,6,46,29,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,ALLAHABAD,7,26,27,1,1,demo_generated
2026-04-18,5,Uttar Pradesh,ALLAHABAD,8,37,47,1,1,demo_generated
2026-04-18,5,Bihar,PATNA,1,20,27,1,1,demo_generated
2026-04-18,5,Bihar,PATNA,2,40,29,1,1,demo_generated
2026-04-18,5,Bihar,PATNA,3,36,22,1,1,demo_generated
2026-04-18,5,Bihar,PATNA,4,42,28,1,1,demo_generated
2026-04-18,5,Bihar,PATNA,5,36,36,0,1,demo_generated
2026-04-18,5,Bihar,PATNA,6,32,37,1,0,demo_generated
2026-04-18,5,Bihar,PATNA,7,24,29,1,1,demo_generated
2026-04-18,5,Bihar,PATNA,8,28,19,1,1,demo_generated
2026-04-18,5,Bihar,GAYA,1,50,17,1,1,demo_generated
2026-04-18,5,Bihar,GAYA,2,35,17,1,1,demo_generated
2026-04-18,5,Bihar,GAYA,3,44,24,1,1,demo_generated
2026-04-18,5,Bihar,GAYA,4,43,32,0,1,demo_generated
2026-04-18,5,Bihar,GAYA,5,53,15,1,1,demo_generated
2026-04-18,5,Bihar,GAYA,6,27,36,0,1,demo_generated
2026-04-18,5,Bihar,GAYA,7,37,25,1,1,demo_generated
2026-04-18,5,Bihar,GAYA,8,51,28,1,1,demo_generated
2026-04-18,5,Bihar,MUZAFFARPUR,1,28,36,1,1,demo_generated
2026-04-18,5,Bihar,MUZAFFARPUR,2,35,29,0,1,demo_generated
2026-04-18,5,Bihar,MUZAFFARPUR,3,40,33,1,0,demo_generated
2026-04-18,5,Bihar,MUZAFFARPUR,4,27,25,1,1,demo_generated
2026-04-18,5,Bihar,MUZAFFARPUR,5,24,30,1,1,demo_generated
2026-04-18,5,Bihar,MUZAFFARPUR,6,50,20,1,1,demo_generated
2026-04-18,5,Bihar,MUZAFFARPUR,7,22,22,1,1,demo_generated
2026-04-18,5,Bihar,MUZAFFARPUR,8,33,33,1,0,demo_generated
2026-04-18,5,Bihar,BHAGALPUR,1,32,30,0,1,demo_generated
2026-04-18,5,Bihar,BHAGALPUR,2,31,26,1,1,demo_generated
2026-04-18,5,Bihar,BHAGALPUR,3,28,18,1,0,demo_generated
2026-04-18,5,Bihar,BHAGALPUR,4,41,24,1,1,demo_generated
2026-04-18,5,Bihar,BHAGALPUR,5,38,21,0,1,demo_generated
2026-04-18,5,Bihar,BHAGALPUR,6,35,11,1,1,demo_generated
2026-04-18,5,Bihar,BHAGALPUR,7,32,22,1,0,demo_generated
2026-04-18,5,Bihar,BHAGALPUR,8,44,17,1,1,demo_generated
2026-04-18,5,Bihar,DARBHANGA,1,33,30,1,1,demo_generated
2026-04-18,5,Bihar,DARBHANGA,2,43,34,1,1,demo_generated
2026-04-18,5,Bihar,DARBHANGA,3,34,28,1,1,demo_generated
2026-04-18,5,Bihar,DARBHANGA,4,44,27,1,1,demo_generated
2026-04-18,5,Bihar,DARBHANGA,5,36,37,1,1,demo_generated
2026-04-18,5,Bihar,DARBHANGA,6,54,29,1,0,demo_generated
2026-04-18,5,Bihar,DARBHANGA,7,39,34,1,0,demo_generated
2026-04-18,5,Bihar,DARBHANGA,8,44,36,1,0,demo_generated
2026-04-18,5,Rajasthan,JAIPUR,1,30,34,1,0,demo_generated
2026-04-18,5,Rajasthan,JAIPUR,2,43,45,1,1,demo_generated
2026-04-18,5,Rajasthan,JAIPUR,3,33,34,1,1,demo_generated
2026-04-18,5,Rajasthan,JAIPUR,4,38,32,1,1,demo_generated
2026-04-18,5,Rajasthan,JAIPUR,5,37,12,1,0,demo_generated
2026-04-18,5,Rajasthan,JAIPUR,6,60,52,1,0,demo_generated
2026-04-18,5,Rajasthan,JAIPUR,7,33,31,1,1,demo_generated
2026-04-18,5,Rajasthan,JAIPUR,8,21,15,1,1,demo_generated
2026-04-18,5,Rajasthan,JODHPUR,1,38,41,1,1,demo_generated
2026-04-18,5,Rajasthan,JODHPUR,2,41,24,1,1,demo_generated
2026-04-18,5,Rajasthan,JODHPUR,3,41,30,1,1,demo_generated
2026-04-18,5,Rajasthan,JODHPUR,4,32,19,1,1,demo_generated
2026-04-18,5,Rajasthan,JODHPUR,5,29,36,1,1,demo_generated
2026-04-18,5,Rajasthan,JODHPUR,6,37,33,1,1,demo_generated
2026-04-18,5,Rajasthan,JODHPUR,7,17,33,1,1,demo_generated
2026-04-18,5,Rajasthan,JODHPUR,8,30,34,1,0,demo_generated
2026-04-18,5,Rajasthan,UDAIPUR,1,45,27,1,1,demo_generated
2026-04-18,5,Rajasthan,UDAIPUR,2,35,50,1,0,demo_generated
